title,newspaper,url,date,imgs,body,author,tags
Hospitals’ deal: How did we get here?,timesofmalta,https://timesofmalta.com/article/hospitals-deal-how-get-here.1091958,21-06-2024,"005506.png,005507.png,005508.png,005509.png","It’s crunch time for the hospitals’ investigation.
 After nearly five years, a magistrate has handed 72 boxes of evidence to the Attorney General, indicating criminal wrongdoing in the deal.
 Ex-prime minister Joseph Muscat has already broken his own bad news: “I know I’ll be charged” he said at a press conference last Tuesday, hot on the heels of the inquiry being concluded.
 The details of the inquiry’s findings are not yet public.
 Muscat’s government signed off on a €4 billion deal handing three public hospitals to Vitals Global Healthcare (VGH).
 Despite the grandiose name, the investors behind Vitals had no tangible track record in healthcare.
 The deal was “fraudulent” from day one, the Auditor General and a civil court have previously ruled.
 Why?
 Muscat’s government secretly signed a memorandum of understanding with the investors, behind everyone’s back.
 The government then went through the show of issuing a competitive tender.
 Lo-and-behold, the same investors who signed the secret deal then went on to win the tender.
 It didn’t last long.
 By the end of 2017, Vitals was facing financial ruin, and the Karin Grech, St Luke’s and Gozo hospitals showed little sign of the promised investment.
 Seemingly out of thin air, another company – Steward Health Care – was endorsed by the government to run the hospitals.
 Ex-Vitals director Ram Tumuluri claims top government officials conspired with Steward to kick him and Vitals out.
 The deal with Steward too, would end in tears. A civil court terminated their contract last year, claiming both Vitals and Steward defrauded the government.
 An appeals court went a step further.
 Both the investors and government officials were complicit in the fraud, a panel of three judges, including the chief justice, ruled.
 Despite the strong words, the judgment in the civil court meant little in terms of criminal repercussions on the government officials involved.
 Until now.
  Muscat didn’t just oversee the “fraudulent deal.” He is suspected to have secretly profited from it.
 Weeks after resigning as prime minister, Muscat suddenly started receiving monthly payments of €15,000 from two Swiss companies, Accutor Consulting and SpringX Media. 
 On the face of it, the companies had nothing to do with either Vitals or Steward.
 A money trail uncovered by Times of Malta in 2021 showed otherwise. Accutor was used by Steward to funnel payoffs to the Vitals investors. Millions of euros and dollars were paid into Accutor by Steward.
 In March 2020, Muscat popped up on the receiving end of payments from Accutor.  Muscat claims these payments were for legitimate consultancy work.
 Bogus consultancy agreements are a common tool used to launder payments stemming from corruption. Such agreements give a clean air to dirty money. 
 This is the first time an ex-prime minister has faced a real possibility of prosecution.
 Staring down the barrel of criminal charges, Muscat vehemently denies wrongdoing.
 “Bring it on. I am bracing myself for it and I will fight it to win it,” he said last week.
  Keith Schembri and Konrad Mizzi, the ex-prime minister’s left and right-hand men, will likely face corruption charges.
 The trio have been joined at the hip since 2013, when Labour first shot to power.
 Muscat made Mizzi the public face of the hospitals’ deal. Schembri, as ever, was the one pulling the strings in the background.
 The entire negotiation procedure between VGH and the government remains steeped in mystery. The government committee that led the contract negotiations with VGH failed to retain any documentation relating to its work, according to an audit.
 
 Auditor General Charles Deguara has accused Mizzi of “misleading” his cabinet colleagues over certain financial aspects of a side deal with Steward.
 Mizzi denies wrongdoing.
 The ex-health minister has also been accused of “shirking responsibility” for the deal and refusing to cooperate with the Auditor General.
 Furthermore, Mizzi is said to have consistently signed off on changes to the original deal, that appeared to solely favour VGH’s interests, rather than the government’s.
 It is not yet known whether the magisterial inquiry has uncovered payments to Mizzi or Schembri in connection with the deal.
 Mizzi’s home was searched in 2021 and his mobile phone seized in connection with the inquiry.
 Schembri is known to have visited Accutor’s Swiss offices when he was still Muscat’s chief of staff.
 E-mails made public by Steward indicate Schembri played a key role in securing the company’s takeover of the deal from VGH.
 Both Schembri and Mizzi have kept a low profile since exiting politics in November 2019.
 Schembri was charged with money-laundering in 2021, but not in connection with the hospitals’ deal.
  Mizzi’s successor as health minister, Chris Fearne, as well as ex-finance minister Edward Scicluna are also reportedly facing the prospects of criminal charges.
 Both men have always publicly and privately distanced themselves from the “fraudulent” deal. However, this very inaction may prove to be their downfall.
 As the Auditor General put it, the finance ministry was not even consulted about the privatisation deal.
 Allowing this situation was a “gross shortcoming” in financial management of public funds, in a deal conservatively valued at €4 billion, the Auditor General said.
 Scicluna once famously said Muscat’s government had an inner core – including Mizzi and Schembri, who took decisions in a “kitchen cabinet”, behind the backs of other ministers.
 The ex-finance minister may very well have to answer in court why he let Muscat, Schembri and Mizzi cook up the hospitals’ deal in the kitchen cabinet, without trying to intervene and safeguard public money.
 Fearne too has come under fire for his backseat role in the deal.
 He famously welcomed Steward as the “real deal” in 2017, when they took over from Vitals.
 Although Fearne appeared to have been sidelined during negotiations with Steward, questions have been raised about why he failed to intervene and use his clout as health minister to put an end to the shenanigans.
 Fearne denied any wrongdoing in a statement on Friday.
 “I have no doubt there will be the same conclusions this time around. I have never broken any law or ministerial ethics,” the minister said, pointing out, however, that he could only speak on his behalf.
",Jacob Borg,"National,Hospitals deal,Analysis,Joseph Muscat,Konrad Mizzi,Keith Schembri"
"Boy, 6, succumbs to injuries after swimming pool fall",timesofmalta,https://timesofmalta.com/article/boy-6-succumbs-injuries-swimming-pool-fall.1093033,25-05-2024,005534.png,"A six-year-old boy who was seriously injured after falling into a swimming pool earlier this month has died, police said on Saturday. 
 The Italian boy who was seriously injured and almost drowned after falling into a private swimming pool in Swieqi succumbed to his injuries on Saturday almost two weeks after the incident on May 13.  The accident happened in Triq Sant’ Andrija.
 He had been given first aid on site following the accident and was subsequently taken to Mater Dei for further treatment. 
 A magisterial inquiry and police investigation are underway.
 More to follow.
",Times of Malta,"National,Accident,Health,Swieqi"
Maltese missionaries grapple with deadly malaria outbreak,timesofmalta,https://timesofmalta.com/article/maltese-missionaries-grapple-deadly-malaria-outbreak.1097435,09-01-2024,"005324.png,005325.png","Maltese missionaries in Ethiopia are turning to the public for help to buy medicines as they grapple with an unusual, widespread and deadly malaria outbreak in a region they have been working in for 30 years.
 The Maltese missionaries run more than 100 schools and clinics that they have built over the decades in the Jimma Bonga region of Kaffa, Ethiopia.
 The region has long been plagued by other diseases and poverty challenges. But malaria was never one of them, and the devastating outbreak that has struck in recent months caught them off guard and left them struggling to provide enough medication for everyone.
 Nobody – not even the state authorities – is entirely sure what caused the outbreak, but they believe the effects of climate change could have played a part.
  Malaria is a mosquito-borne disease that can be prevented and cured but, in poor countries with lack of hygiene and proper medication, it can kill its victims. Its symptoms range from fever, chills and headaches to organ failure.
  It is particularly dangerous for young children, pregnant women and people with weakened immune systems. Malaria is prevalent in some parts of Africa due to the warm, humid climates, a lack of access to healthcare, mosquito nets and anti-malaria drugs as well as inadequate infrastructure, poor sanitation and lack of proper housing.
 Fr Alex Cauchi, director of the Moviment Missjunarju Ġesù fil-Proxxmu, visited the group’s missionaries in the region a few weeks ago. He said that, shortly after he landed, he had to witness the funeral of a 15-year-old boy – who was otherwise healthy – but had been bitten by a malaria-infected mosquito two days earlier.
 “Wherever I went, people spoke to me about relatives they lost to the disease recently,” he said.
 The missionaries have been providing education and healthcare for decades but their clinics have now been overwhelmed with patients seeking treatment.
 They are now appealing to the Maltese public to help raise funds for antimalarial drugs, which are in short supply and expensive in the region.
 “We know there is a cure but the government does not provide it and in pharmacies it’s either extremely expensive or out of stock,” he said.
 A telethon will be held on Sunday and broadcast live on TVM, NET, ONE and Xejk, from 11am to 11pm, to raise money for this critical cause and also in aid of the group’s other projects in Africa and South America.
",Mark Laurence Zammit,"National,Ethiopia,Health,Charity"
Swimmer Sasha Gatt tests positive for COVID-19 at Paris Olympics,timesofmalta,https://timesofmalta.com/article/swimmer-sasha-gatt-tests-positive-covid19-paris-olympics.1096090,30-07-2024,005327.png,"Sasha Gatt tested for COVID-19 a few minutes after competing in the 1,500m freestyle heats at the Paris Olympics on Tuesday.
 A spokesman from the Maltese Olympic Committee confirmed that Gatt was tested after the race and returned a positive outcome.
 The Maltese swimmer said after the race that she did not feel at her best during the race.
 Gatt is the latest swimmer to test positive for COVID-19 at the Paris Olympics as several swimmers and waterpolo players were hit by the virus in the past few days in the French capital.
 The most high-profile casualty so far has been Britain’s two-time Olympic champion Adam Peaty who felt unwell after winning silver in the 100m breaststroke on Sunday.
 On Tuesday morning, Gatt was well below her best in the 1,500 metres heats at the Paris La Defense Arena on Tuesday.
 Lining up in the first heat of the race, Gatt was up against two other swimmers, namely Singapore’s Ching Hwee Gan and Chile’s Kristel Kobrich.
 Gan dominated the race from start to finish as she cruised home in 16 minutes 10 seconds and 13 seconds.
 Kobrich took second spot when clocking a time of 16:27.18.
 Maltese swimmer Gatt finished a distant third with a time of 17.00.54. Her effort was over 22 seconds slower than her own national record of 16:38.75 she had set in Rome in 2021.
 This was Gatt’s only assignment at the 2024 Games and was representing Malta in her second Olympic Games.
",Valhmor Camilleri,"National,Sport,Swimming (sport),COVID-19"
Activists place 'resign' banner at Central Bank as pressure builds on Scicluna,timesofmalta,https://timesofmalta.com/article/activists-place-resign-banner-central-bank-pressure-builds-scicluna.1096011,29-07-2024,"005338.png,005339.png,005340.png","Activists placed a large banner with the word 'resign' on it outside the Central Bank on Monday as pressure builds on governor Edward Scicluna to step down.
 The NGO Repubblika held a demonstration at the Central Bank demanding Scicluna leave his post after a court found there was enough evidence for him to face trial for fraud related to the privatisation of three hospitals. 
 ""Edward Scicluna, if you have a shred of dignity, go,"" NGO president Vicki Ann Cremona said. ""Time will tell whether you are guilty, but the sense of responsibility to your country should compel you to resign. Step down now, without delay.""
  The civil society protest echoes calls from the Opposition for Scicluna to go, while Prime Minister Robert Abela has strongly indicated he should resign. 
 Last week Scicluna was removed from his role as deputy governor of the Malta Financial Services Authority (MFSA).
 And on Sunday, Times of Malta reported that the government is planning to   attempt to axe him from his role through a cabinet decision if he continues to refuse to step down and has already found a replacement for the role.
 Scicluna might have a legal argument to challenge the government decision and he told Times of Malta last week that the Central Bank has  its own rules and neither the government nor the opposition can compel him to resign.
 
 Scicluna was appointed Central Bank governor in 2021 and his term is meant to lapse in 2026.
  Around 20 people took part in the short demonstration on Monday morning. 
 Cremona said Scicluna was being egoistic, because he was clinging to his seat, despite knowing that he could be pushing away foreign investment to the country, putting people's jobs at risk.
 ""If he resigns, he won't die of hunger, mind you. He will have at least three pensions - one as a former MEP, another as a former minister, and another as a professor - and they're not the minimum pensions many people have,"" she said.
 ""Let us remind you that he had also gotten a €100,000 severance package to leave his ministerial job. We hope he's not expecting some other similar package to leave this role, because we will not accept that.""
  Cremona also said that Repubblika has formally asked the European Central Bank (ECB) to sack him.
 Calls for Scicluna's resignation started in May when he, along with former deputy prime minister Chris Fearne and 13 others, was arraigned in court over charges of fraud, misappropriation and fraudulent gain related to the hospitals deal.
 They all insist on their innocence, but Fearne had resigned immediately whereas Scicluna did not.
",Mark Laurence Zammit,"National,Central Bank,Finance,Hospitals deal"
"Girl, 11, seriously injured when hit by car in Mġarr",timesofmalta,https://timesofmalta.com/article/girl-11-seriously-injured-hit-car-mgarr.1091695,29-04-2024,005352.png,"An 11-year-old girl was seriously injured on Monday morning in a traffic accident in Mġarr.
 The police said in a statement the girl was hit by a Peugeot 308 driven by a 55-year-old man from St Paul's Street. 
 The accident, on Triq Fisher, was reported at around 7am.
 She was given first aid on site and rushed to Mater Dei Hospital.
 The driver, in shock, was also hospitalised.
 A magisterial inquiry and police investigations are ongoing. 
",Times of Malta,"National,Accident,Mġarr,Health"
Joseph Muscat files  court challenge to €30 million asset freeze,timesofmalta,https://timesofmalta.com/article/joseph-muscat-insists-30-million-assets-freeze-excessive.1094501,26-06-2024,005512.png,"Former prime minister Joseph Muscat is challenging a €30 million freezing order imposed on his assets as part of criminal proceedings related to the hospitals deal.
 The assets freeze was imposed last month when Muscat was charged with money laundering, bribery and corruption, among a host of other charges related to the deal that saw three state hospitals handed over to Vitals Global Healthcare. He pleaded not guilty.
 Lawyers for Muscat have filed an application challenging the freezing order in court, saying that the sum of €30 million was inflated and that any freezing order with respect to Muscat should instead be limited to the €60,000 mentioned in the proces verbal of the magisterial inquiry that led to the arraignment.
 The lawyers insisted that before issuing the freezing order, the court should have itself been convinced that there was enough evidence to justify the amounts, instead of simply resting on the assertions of the prosecution that it was so.
 Lawyer Ishmael Psaila also pointed out that earlier this week a lack of clear evidence had seen a freezing order issued against Sciacca Grill lifted. That solidified the need for the prosecution to substantially prove how it drew up the figures listed in the freezing order.
 In his rebuttal, prosecutor Francesco Refalo said that the court at its discretion, may see fit to approve a freezing order if there was valid reason to do so and when the charges made against the accused supported the issuance of such an order.
 The prosecution, he said, had followed the letter of the law when drafting the freezing orders and that the amounts requested for the assets freeze related to the circumstances of the case. Refalo added that it was not the competence of the court hearing this challenge to decide on the merits of the case, but only to decide whether there was a valid enough reason to issue the freezing order or not.
 During the same proceedings, lawyer Stefano Filletti, appearing for Adrian Hillman, who stands accused of fraud and money laundering, argued that there was no documentary evidence to support issuing a freezing order against him and said that he had been targeted simply due to his friendship with Keith Schembri, Muscat's former chief of staff -who is also one of the accused.
 Pointing out that he would be resting on similar points of law to rebut all the defendants challenging the freezing order, Refalo went on to tell the court that he wished to compare the situation to when freezing orders were signed off during an arraignment. When a person was arraigned under arrest and the prosecution requested a freezing order, the court would not have seen any evidence to support this request and it based its decision on the circumstances around the charges.
 Similarly, he said, in this case, freezing orders were based on similar circumstances.
 Lawyers for Sciacca Grill also briefly made submissions during proceedings. On Tuesday, Magistrate Rachel Montebello discharged Sciacca Grill, a company that operates a chain of restaurants, from proceedings due to the prosecution failing to sufficiently prove why it had been included in proceedings. The prosecution held that the company, which once had ties to Keith Schembri, had skimmed money off contracts it received to supply the state hospitals. But lawyers Franco Debono and David Bonello successfully argued that the prosecution did not produce a shred of evidence to substantiate its claims.
 In court on Wednesday, Debono requested the court to note that, given the previous day’s events, the effects of the freezing order on the company had been extinguished due to a lack of prima facie evidence and out of “extreme caution” he asked the court to declare this as fact.
 Lawyer Edward Gatt, representing Keith Schembri and Konrad Mizzi, requested a constitutional reference on the current laws that regulate freezing orders, as in their current form they may present a situation in which the accused’s right to a fair hearing could be breached.
 Gatt said that in relation to this, proceedings had become “frustrating and tedious” and were becoming an obstacle to people being able to attain justice.
",Jessica Arena,"National,Hospitals deal,Joseph Muscat"
"New sexual health strategy proposes free emergency contraception, condoms",timesofmalta,https://timesofmalta.com/article/new-sexual-health-strategy-free-emergency-contraception-condoms.1102251,12-10-2024,"005796.png,005797.png","Emergency contraception should be added to the national formulary and condoms distributed for free, a long-awaited sexual health strategy unveiled on Tuesday recommends. 
 The strategy has now been opened to public consultation for feedback before it is finalised. 
 Health Minister Jo Etienne Abela launched the two-month consultation for the National Sexual Health Strategy 2025-2030 on Tuesday, and he described it as being “grounded in robust research”.
 The strategy aims to be inclusive and equitable to all populations including migrants, people with disabilities and LGBTIQ+ individuals, he said.
 “No strategy is perfect. It would be childish to expect it to be perfect in any way… This does not detract from the basic truth – that sexuality and sexual behaviour is individual, private,” he said as he called on the public to have their say during the consultation process.
 The public consultation for this strategy will be open for two months and begins on 11 December.
 To prevent the spread of sexually transmitted infections (STIs), the strategy suggests providing free condoms to anyone aged over 16. Adding the emergency contraception pill to the national formulary will help make it more accessible, it adds. 
  The emergency contraception pill, also known as the morning-after pill, was not available in Malta until 2016 when it was made legal and started being sold over the counter at pharmacies.  
 Abela also kept to a promise made a year ago, as the strategy proposes free preventive treatment against HIV for those who are at risk of contracting the virus.
 Treatments include PrEP and PEP: PrEP is a medication taken before sexual activity and reduces the risk of HIV transmission. PEP is a treatment that needs to be taken within 72 hours after a high-risk sexual encounter.
 This is the first time that Malta's sexual health strategy has been updated in 14 years.
 To this day, Malta's sexual health public policies are based on a strategy that was published in 2010 and was already considered outdated by GU Clinic doctors at the time of publication.
 An updated policy was originally meant to be released in 2021 but was sent back to the drawing board, because the research it was based on was found to be years out of date. Its revision was further delayed by the COVID pandemic. 
 The launch comes just days after Malta held its first-ever rally for World AIDS Day, underscoring the importance of timely and effective sexual health policies.
 Superintendent of Public Health Charmaine Gauci said it was important that everyday people felt a sense of ownership of the strategy, as sexual health was part of everyday life.
  The strategy direction was aligned with a World Health Organisation action plan and other EU policies and strategies, she said. Available data was evaluated, various stakeholder meetings were carried out and current government policy documents were reviewed. The public was also surveyed in 2022 and 2023. 
 “The vision is that we need to ensure that all members of the population...are enabled and supported to receive reproductive support,” Gauci said.
 Gauci also pointed out that Malta's rate of all STIs, except for chlamydia, is higher than the EU average. 
 Alexia Bezzina, a consultant in public health medicine, gave an overview of the strategy document and its recommendations.
",Claudia Calleja,"National,Reproductive health,Health"
Health authorities detect first case of mpox in Malta this year,timesofmalta,https://timesofmalta.com/article/health-authorities-detect-first-case-mpox-malta.1097389,30-08-2024,005872.png,"The first case of mpox of the year has been detected in Malta, health authorities announced on Friday. 
 At this stage, authorities have not identified whether it is the new variant of the virus, which has sparked global alarm.
 The patient, who represents an imported case of the disease, which was sexually transmitted, is clinically stable and does not require hospital admission. 
 A health ministry spokesperson said the patient has been isolated and that contact tracing is underway to prevent further transmission. 
  The ministry urged the public to take the following precautions to reduce the risk of mpox transmission: 
 Malta first detected earlier strains of mpox in 2022, with the first case reported in May when the patient returned from overseas in a country where several cases of the virus had been detected. 
 By August of that year, the number of cases had shot up to 31, with Malta registering the fifth-highest incidence rate of mpox in Europe at the time. 
 Later the government made a vaccine available to primary contacts of mpox patients free of charge. 
 The UN health agency says on its website that mpox spreads between people mainly through close physical contact with someone who has the virus.
 ""Close contact includes skin-to-skin (such as touching or sex) and mouth-to-mouth, or mouth-to-skin contact (such as kissing),"" it says.
 It can also include ""being face-to-face with someone who has mpox (such as talking or breathing close to one another, which can generate infectious respiratory particles)"".
 WHO spokeswoman Margaret Harris said Tuesday that if a person with the virus had lesions, ""if you're talking closely to someone, breathing on them, physically close, face-to-face, there is a possibility"" of viral spread, ""but this is a minor source"".
 Instead, ""what we're seeing is the close, physical skin-to-skin"" contact as the chief route of transmission, she told a briefing in Geneva.
 ""When you're talking to somebody, you're spitting out droplets,"" but ""it's not a very major form of transmission - and it's not a... through-the-air, long-distance sort of transmission"".
 ""More research is needed to fully understand the transmission dynamics,"" Harris added.
 The WHO recommends the use of facemasks for those with mpox, their close contacts and health workers treating them.
 There are two subtypes of mpox: Clade 1, endemic in the Congo Basin in central Africa; and Clade 2, endemic in West Africa.
 The surge in the DR Congo is being driven by surges of two different Clade 1 strains.
 The first is an outbreak in northwest DRC of what was previously known as Clade 1, now called Clade 1a.
 The second, in northeastern DRC, is a new offshoot of Clade 1 called Clade 1b, which was first detected in September last year and is spreading rapidly.
 The spread of Clade 1b, and its detection in nearby countries, were the main reasons behind the WHO sounding its top emergency alarm.
 Clade 1 mpox is known to be more virulent than Clade 2 mpox and has a higher fatality rate.
 As for whether Clade 1b is more dangerous than Clade 1a, Harris said: ""We don't have that data."" 
 ""Studies are underway to understand the properties of the new strain. But available epidemiological data doesn't really suggest that the clade 1b variant causes more severe cases and deaths.""
",Times of Malta,"National,Health"
"Record €202,000 raised in telethon for missionaries grappling with malaria",timesofmalta,https://timesofmalta.com/article/record-202000-raised-telethon-missionaries-grappling-malaria.1097516,09-02-2024,005914.png,"A record €202,316 was raised in aid of Moviment Ġesù fil-Proxxmu during a 12-hour telethon on Sunday.
 The funds will help Maltese missionaries in Ethiopia to buy medicines as they grapple with an unusual, widespread and deadly malaria outbreak in a region they have been working in for 30 years.
 The Maltese missionaries run more than 100 schools and clinics that they have built over the decades in the Jimma Bonga region of Kaffa, Ethiopia.
 The region has long been plagued by other diseases and poverty challenges.
 But malaria was never one of them, and the devastating outbreak that has struck in recent months caught them off guard and left them struggling to provide enough medication for everyone.
 Nobody – not even the state authorities – is entirely sure what caused the outbreak, but they believe the effects of climate change could have played a part.
 People can still donate €15 by calling on 5170 2004, €25 on 5180 2005 , and on €50 5190 2063. They can also donate through myAPS or BOV mobile on 7985 3611 or by SMS on 50618933 for a donation of €6.99.
",Times of Malta,"National,Community,Charity,Health,Ethiopia"
Woman given weeks to live throws party to celebrate her life,timesofmalta,https://timesofmalta.com/article/woman-given-weeks-live-throws-party-celebrate-life.1096143,08-01-2024,"005947.png,005948.png","A terminally ill woman who decided to throw a party after being told she could have weeks left to live said she is determined to celebrate life “second by second”.
 Nicky Sansone, 55, threw “a party in celebration of my life” in St Julian’s last Saturday after fearing she might not make it to her birthday on August 24.
 “We had to bring it forward because they don’t think I will make it until then. It ended up being a bigger event with over 120 people. I was overwhelmed,” she says.
  Sansone started documenting her story on TikTok after she was diagnosed with cancer in November. The video she shared of her birthday party had more than 23,000 views as people inundated her with messages of admiration and support.
 She uses her channel to share her own views about the importance of enjoying life and to urge people to check out any cancer symptoms immediately.
 “Smile, live, love and enjoy life to the fullest,” is the message she wants to leave behind.
 “For many people, it’s life-work-life-work. They forget to live. The world has become so sad. Enjoy life. Stop fighting. Stop complaining. Live. People worry about such stupid things.  I did too. Now, if I go for a drive, I appreciate seeing the sea twice as much as before.
 “Some people don’t cherish what they have until it’s gone. So, if you have something and it’s good focus on the good,” she says as she sits in a hospital bed at the Sir Anthony Mamo Oncology Centre where she was recently moved into palliative care.
 Sansone believes her symptoms started when she started losing weight about three years ago. Back then she attributed the weight loss to the fact that she had cut alcohol from her life completely.
 “I had gone through a rough patch and alcohol had become a problem. I decided I had to stop and I did. It’s been three years and two months now,” she says. After changing her lifestyle to a healthier one, she started walking and swimming regularly.
  In November, she went for a swim with a friend and got so breathless that she had to get out of the water. She went to a doctor who sent her to get an X-ray immediately.
 She went to hospital and tests showed that her lungs were full of water. Doctors extracted 500ml from each lung. They tested the liquid and found traces of cancer. Further tests showed it likely originated from her ovaries and spread throughout her body. She was diagnosed with stage 4 aggressive cancer and began chemotherapy.
 Sansone says she carried out smear tests over the years but was not regular with them and skipped them occasionally.
 Things went well initially.  The plan was to operate to remove the tumours spread around her body but when surgeons opened her up they realised the cancer had spread and it was too risky to do anything.
 They changed her treatment and tried different options until the oncologist told her that there was not much more that could be done.
 “I asked: ‘how much do I have?’ She said: ‘it’s hard to say’.”
 That was when she decided to throw a party to celebrate her life.
 Among those present were many from the LGBTIQ community who turned up to thank Sansone for her contribution. In a Facebook post shared after the party, the MGRM described her as “an important person in Malta’s LGBTIQ history and an amazing, beloved woman who changed many people’s lives…”
 They described how she was one of the first women who offered LGBTIQ people a space, through opening Gaiety, in Paceville around 30 years ago  and, later, when she opened Nix Bar, in St Julian’s.
 Back then, in the 1990s, the gay community had no place to go, recalls Sansone who witnessed the change unfold as people no longer felt they had to hide.
 “I’m overwhelmed. I still can’t believe what’s happening… I had opened gay bars but did not expect recognition,” she says.
 She goes on to add that, as an animal lover, her main worry for the future is leaving her two cats Tiger and Billy – but she knows they will be in safe hands as her friends will be taking them in.
 Her cats feature in some of her TikTok posts where she talks about how “they know”.
 Apart from her treatment journey, her posts also document happy moments such as when her avocado plant sprouts, scenes from a recent trip to Sicily and getting her favourite ice cream from a kiosk in Baħar iċ-Ċagħaq.
 She also laughs at herself such as at how, because of a side effect of chemo on vision, she must use a magnifying glass to check the expiry date on the eggs in her fridge.
 Her videos also contain messages of awareness about regular health checks. She talks about having ADHD and OCD and her determination to fight to continue living and to try to remain positive despite the good and bad moments.
 Throughout her videos, where she thanks her followers for their kind words and support, she repeats the message to “enjoy life to the fullest”.
 “In my posts, I tried to be as positive as possible telling people to enjoy life and not take it for granted as you never know what’s round the corner. Your perception of life changes so much when you are in this situation. I’ve forgiven people who have done me wrong. Because... Why? Like this, my mind is at peace,” she says.
",Claudia Calleja,"National,Health"
Mount Carmel to be converted into home for elderly - minister,timesofmalta,https://timesofmalta.com/article/government-planning-convert-mount-carmel-old-people-home-minister.1097448,31-08-2024,006158.png,"Mount Carmel hospital will be converted into a home for the elderly, Health Minister Jo Etienne Abela has announced
 Speaking during an Fliving debate with PN MP Adrian Delia, Abela said the government plans to phase out the psychiatric services offered by the hospital. 
 Instead, the government plans to convert the hospital into a ""second St Vincent De Paul"". 
 He said the Attard hospital is ideal for this use. 
 In May, the government initiated a four-year plan to close down Mount Carmel.  
 He cautioned that improving the healthcare service is not just about ""new buildings."" 
 The minister said adequate human resources, including foreign workers, were needed. 
 Abela also announced that Mater Dei Hospital will be offering ""after-hours"" operations during the week and on Sundays, in a bid to cut down waiting lists. 
 Pressure on the country's healthcare service came into sharp focus this week after a 55-year-old man died at Mater Dei Hospital's emergency waiting room where he was left waiting despite allegedly complaining of chest pain.  
 Abela has announced an inquiry into the death. 
 The minister has previously announced plans to increase the number of round-the-clock health centres in Malta from three to five.
 Another project - the Paola Health Centre - has been plagued by delays. 
 The government is mulling severing ties with the contractor responsible for the Paola health hub after a series of missed deadlines in the project’s final stages means it has been unable to open its doors to the public.
 Although construction work has been completed, sources say the contractor has missed as many as 17 deadlines in recent months, most linked to certification and quality control.
 Ex-prime minister Joseph Muscat and a slew of other former government officials are facing charges linked to corruption in the health sector. 
",Times of Malta,"National,Health,Mental health,Elderly"
The footballer who got his sight back: 'I saw three footballs instead of one',timesofmalta,https://timesofmalta.com/article/the-footballer-got-sight-back-i-saw-three-footballs-instead-one.1097585,09-07-2024,"006249.png,006250.png,006251.png","Judy Kandal’s dream to one day play football in Saudi Arabia was almost cut short when his vision began to blur  and he was “seeing three footballs instead of one”.
 Eye tests revealed that the 21-year-old had an eye condition known as keratoconus in which his cornea – the clear, dome-shaped front of his eye – became thinner and gradually bulged outward into a cone shape.
 This resulted in distorted vision because the job of the cornea is the refraction of light and focusing.
 Five months ago, he underwent a partial cornea transplant and is now about to resume his passion and play football again.
  “If my life was at 60%, I feel like it’s at 90% now,” said Judy as he sat for an interview in the operating theatre at St Thomas Hospital where, five months ago, transplant surgeon Andre Grixti replaced part of his cornea.
 Judy, who is Kurdish, moved to Malta when he was three years old. He was born in Turkey and his family then moved to Syria and, later, Iraq. In 2006, during the Iraqi civil war, the family came to Malta where they had other relatives, including Judy’s grandparents.
 “We came for a better future and Malta was able to provide that and I’m very thankful for that,” he says.
 Judy attended primary and secondary school in Malta and went on to become a restaurant manager. Football has been a great love of his since he picked up a ball at the age of six.
  “I started playing with Ħamrun Spartans and spent eight years there. Then, I moved to Melita for a year… There was an activity for players who wanted to try joining the Stoke City FC Academy in the UK. I went for it and got chosen but, a week before I was meant to go to London, my grandfather died of cancer, so I did not go,” he says.
 The promising striker was also shortlisted to play with Malta’s national team but could not be part of the squad as he does not have Maltese citizenship.
 Then, about three years ago, round about the time when he joined Gżira United, he started noticing that something was wrong with his vision.
 “My vision was so clear before but, as years passed, I started noticing my vision was going blurry. At work, I couldn’t see clearly when taking bookings… when playing football, I would see three balls rather than one.”
 At first, he thought this could be a symptom of exhaustion. But, after some time, he went to see a doctor.
 His doctor was Grixti who is leading a new programme of full and partial cornea transplants at St Thomas Hospital, a private hospital in Qormi.
 The hospital recently began performing transplants with corneas from abroad after entering a strategic partnership with a European tissue bank – Banc De Sang Teixits.
  Based in Barcelona, Spain, the organ bank is supplying donated corneas to patients at St Thomas Hospital. This means they do not have to rely on the limited local cornea donations.
 Grixti explains that the cornea is made of three main layers: the outer layer, or epithelium, the stroma and the inner endothelium. 
 “Conventionally, a full transplant is carried out that replaces the full cornea. However, certain diseases affect a particular layer of the cornea, and we have now moved to partial transplants,” he said.
 One condition that benefits from this type of partial transplant is keratoconus – Judy’s condition.
 In this case, the intervention carried out is called a deep anterior lamellar keratoplasty (DALK) that involves replacing the two top layers and keeping the inner layer, which is the one that leads to most corneal rejection. This also means a faster recovery time for the patient.
 Judy has about a month left before he can be cleared to return back to the pitch. Now that his operation has been successful, he has set his sight beyond Maltese shores.
 “I dream to go to Saudi Arabia, or any Middle Eastern country, to play football,” he says. 
",Claudia Calleja,"National,Health,Society"
