title,newspaper,url,date,imgs,body,author,tags
Former chair and CEO of Broadcasting Authority puzzled by decision to fine RTK,timesofmalta,https://timesofmalta.com/article/former-chair-ceo-broadcasting-authority-puzzled-decision-fine-rtk.1097175,26-08-2024,006941.png,"A fine imposed by the Broadcasting Authority on RTK103 for failing to invite members of Imperium Europa, the party founded and led by Norman Lowell, to a programme hosted by Andrew Azzopardi has revived questions over Malta’s broadcasting laws.
 Reacting to the fine, RTK103 – a Church-owned radio station – argued that the decision impinges on editorial freedom “forcing it to air extremist, racist, far-right political views”.
 But in laying down its decision, the BA said that every station covering current affairs or political issues, including this year's European Parliament elections, “should have a wide representation of different opinions”. 
 Speaking to Times of Malta, former BA CEO Pierre Cassar said that obliging a private station to go against its own editorial decisions is a “risky” move. 
  Cassar, who was at the authority’s helm during the 2011 divorce referendum, says that this decision raises questions over how stations are to act not just in terms of balancing representation across the political spectrum, but also when discussing sensitive issues such as abortion.
 Recalling the tricky balancing act the authority had to play at the time, Cassar questioned how stations are to ensure impartiality without breaching their own editorial stances.
 “How would stations like RTK103 and Radju Marija have to act in the case of an abortion referendum? Are we expecting the Church to go against its teachings?” he asked.
 Cassar also questioned why the matter of impartiality only cropped up after Imperium Europa filed a complaint, despite the BA having vetted the 60-strong list of guests on the show. 
 Cassar also points to what he sees as a procedural anomaly in the way the case was treated, where “two different procedures were amalgamated into one”.
 “Normally a complaint and a charge are treated separately, with the investigation into the complaint determining whether there is scope for a charge and, eventually, a fine,” Cassar says.
 In this particular case, Cassar says, the two processes were bundled together, in a move that he described as “highly unusual”.
 The authority’s former chair Joe Pirotta agrees that RTK103’s editorial stance must be safeguarded.
 “RTK has its own identity and its own remit, which includes being a vehicle that does not encourage racism. If the radio is trying to protect that identity, then that must be respected,” he said.
 Pirotta said that RTK103’s position also must be “sympathetically considered” in light of the situation where “the BA wants to give further publicity to a leader who regularly spews a programme based on racial hate”.
 Pirotta admits that the BA finds itself in a tricky situation, bearing “a very heavy duty to ensure impartiality”, while balancing it with “a general interest to truth and fairness and the protection of freedom of speech”.
 But ultimately, Pirotta says, “an element of common sense must prevail”.
 He says that things are complicated further by Lowell’s past conviction on three charges of racial hatred, for which he was given a two-year suspended sentence.
 “You cannot say that a particular party should be banned because you don’t like their politics or views. But in this case, the leader of the party has been convicted”.
 
 Both Pirotta and Cassar agree that the broadcasting world’s approach to impartiality has become obsolete, with archaic rules effectively forcing the regulator’s hand in some instances.
 “The way we look at impartiality and balance need to be revisited,” Cassar says. “We are still obsessed with linear media such as TV and radio, when things have long since moved on”.
 Pirotta agrees that “we are now living in a totally different world” to when broadcasting laws were drafted, suggesting that several provisions in the law – most notably the controversial clause instructing the BA to consider impartiality across the entire spectrum of stations – should be scrapped.
 “A lot could be done if the law that says that BA may consider the private stations to balance each other out were to be removed,” Pirotta says. “Ultimately, private stations should have the same responsibility to ensure impartiality as the State broadcaster”.
",Neville Borg,"National,Media,Racism,Human rights"
"Residents, activists unite for tables and chairs protest in Valletta",timesofmalta,https://timesofmalta.com/article/residents-activists-unite-tables-chairs-protest-valletta.1098263,19-09-2024,"007006.png,007007.png","Residents groups and activists are urging the public to join a Sunday lunchtime protest highlighting the lack of safety and public access to Valletta streets.
 Moviment Graffitti said the march will denounce the ""government’s inaction against the commercial tables, chairs and structures that are choking our pavements, squares, streets and beaches"".
 Residents and visitors of the capital often flag the chaotic situation of tables and chairs on Valletta streets.
 Last year, tables and chairs on Merchants Street triggered a judicial protest by the University of Malta against the Valletta local council.
 The Ombudsman's Office has even taken to parliament to demand proper rules and procedures for outdoor catering areas.
 Earlier this year, independent party Residenti Beltin uploaded footage of an ambulance squeezing past tables and chairs.
 
 The issue of tables and chairs is not limited to the capital.
 The Marsascala local council last year asked the Lands Authority to demarcate areas where restaurants and cafes can take out their tables and chairs. It also urged the authorities to act on illegalities.
 The locality's residents claim businesses are taking pavements away from pedestrians, often illegally, making it difficult to navigate sidewalks, especially for those with pushchairs or mobility issues.
 The situation is also frustrating Sliema residents, where a local took the unusual step of applying for permission to take up public land herself instead of a commercial entity.
 Residents and activists have also expressed frustration about the taking up of public space in the Mellieħa Square.
 Residents from these localities and others will be joining the protest on Sunday, which will kick off at around 12.15pm close to the MUŻA museum on Merchants Street.
  The protest is being organised by Moviment Graffitti, Sliema Residents Association, Residenti Beltin, Marsaskala Residents Network, Azzjoni Tuna Artna Lura, Residenti Melliħin, Residenti San Pawl il-Baħar and Marsaxlokk Heritage Group.
 In a statement ahead of the march they said that despite the various promises made by the government that it will curb the excessive encroachment of public spaces by businesses and restore public access, ""effective action and serious enforcement are still nowhere to be seen"".
 ""This rampant take-up of public land by businesses is adding to the deterioration of our quality of life,"" they added.
 The march forms part of the Il-Bankini taċ-Ċittadini campaign launched five months ago.
 ""We shall be marching through the streets of Valletta — that look more like an obstacle course with each passing day — to highlight how safe and public access is practically non-existent.
 ""The various demands put forward by residents’ groups from some of the most affected localities - including a call for the law to be made more robust, effective enforcement, and transparency in the way encroachment permits are issued - have largely been ignored by the authorities. Repeated meeting requests to the Prime Minister to discuss our proposals have so far been met with deafening silence,"" they added.
 The proposals can be found here.
",Times of Malta,"National,Valletta,Civil society,Planning Authority"
In pictures: Early visual memories of the dockyards,timesofmalta,https://timesofmalta.com/article/in-pictures-early-visual-memories-dockyards.1098494,30-09-2024,"006783.png,006784.png,006785.png,006786.png,006787.png,006788.png,006789.png,006790.png,006791.png,006792.png,006793.png,006794.png,006795.png,006796.png","In Malta, Admiralty dockyards have played a central, but not invariably acknowledged, role in the industrial, economic, military, educational and, not least, political evolution of the islands.
 From around the mid-19th century, they became the largest single employer in Malta, responsible for putting food in the mouths of innumerable families, for triggering trade union con­scious­ness and for defining barriers between the rulers and the ruled. Dockyard workers turned into formidable political forces.
  A glass ceiling endured, through which the Maltese rarely broke – higher positions almost automatically went to Britons, however worthy or competent the native.
 Security of employment depended on negative, transient circumstances, like international tensions and armed conflict. 
  Dockers’ plight influenced the native language, like gaxxin, the leftovers from ships’ tables, which went to feed the hungry who could not afford proper food.
 Military establishments, like Admiralty dockyards, discouraged (at times banned) photography. That explains the relative scarcity of images of workshops and mechanical and engineering equipment.
  Our dockyard boasts of at least one culturally outstanding distinction. In 1858, a British expedition ransacked the Greek Mausoleum of Halicarnassus, in Bodrum, Turkey, one of the Seven Wonders of the World, built c. 300BC. 
  The looters carted off all the unique sculpture and decoration to UK museums. 
 They left the plain hardstone blocks in Malta, to face the new extension of Number One Dock, then being built. Malta has wonders of the world but they are hidden in slime.
  The contribution of Maltese dockers to the survival of democracy in World War II cannot be underestimated. It is problematic whether those merits still flourished after the end of the conflict.
  I may contribute a dedicated feature to the floating dock, if I have enough images.
 All images from the author’s collections.
 ",Giovanni Bonello,"National,Old Malta,History,Photography,Maritime,Community"
A planter at a new Gozo school blocks wheelchairs. Locals are not surprised,timesofmalta,https://timesofmalta.com/article/a-planter-new-gozo-school-blocks-wheelchairs-locals-surprised.1101998,12-08-2024,006971.png,"Individuals with disabilities in Gozo have expressed their frustration over the lack of accessibility and inclusion initiatives on the island, with one federation arguing that progress often “stops at Ċirkewwa”.
 The Gozo Federation for Persons with Disability, an umbrella organisation representing six voluntary entities, has long been advocating meaningful action to address the systemic barriers faced by the community.
 The federation’s chairperson, Kevin Cutajar, said members have grown tired of attending numerous meetings and receiving empty promises.
 “We often attend meetings where we are told our ideas are good and our concerns valid, but no action follows,” said Cutajar.
 “We know there is a minister whose role is to work on inclusion, yet it feels like that message stops at Ċirkewwa. It is very frustrating and that is why we are continuously calling for action to improve the situation.”
 The federation flagged several issues, including insufficient educational resources, inadequate professional support and an inaccessible infrastructure.
 It highlighted how teachers catering for students with visual impairments and autism rarely visit Gozo, and the inclusive education coordinator responsible for Gozo’s middle and secondary schools is shared with the Mellieħa school. Meanwhile, the Sannat Special Unit is not provided with this service.
 Infrastructure challenges are also rampant.
 Many pavements are “practically inaccessible” according to the federation, due to cars parked on ramps, tables and chairs obstructing pathways and planters blocking access.
 A concrete planter outside the newly inaugurated €18 million primary school in Rabat has exacerbated the problem. It blocks access to the ramp, leaving insufficient space for wheelchair users to navigate.
 One federation member told Times of Malta that a wheelchair cannot manoeuvre around the planter to access the ramp due to insufficient space.
 The new primary school was inaugurated back in September and replaced the old school which was around 170 years old.
 The Commission for the Rights of Persons with Disability (CRPD) said it was looking into the matter. Commissioner Rhoda Garland said the commission is in contact with the Gozo college principal.
 “We are currently investigating the planters, we have spoken to the principal to ascertain the facts so that we know how to deal with the case,” Garland told Times of Malta.
 In response to questions, the Inclusion Ministry acknowledged the concerns and affirmed its commitment to finding solutions. A spokesperson said the ministry has engaged with Gozitan civil society groups to better understand the challenges and is collaborating with all stakeholders to identify solutions.
 “The minister herself emphasised during CRPD’s recent conference in Gozo that, while CRPD’s survey has shown positive trends, there are concerns that need to be addressed,” the spokesperson said.
 Additionally, the ministry offered Gozitan civil society direct representation within its civil society committee and created a subcommittee within the Autism Advisory Council to focus on regional needs. Discussions have also been initiated with the Gozo Ministry to tackle the flagged concerns.
 “The ministry remains committed, as mentioned by the minister, to continue efforts together with different stakeholders in Gozo to ensure that no one is left behind in the implementation of disability-related obligations, policies and strategy actions in Gozo.”
 Questions sent to the Gozo Ministry remain unanswered.
 The Gozo Federation for Persons with Disability consists of the following organisations:  Gozo Association of the Deaf (GAD), Gozo Aid for the Visually Impaired (GAVI), Voice for Inclusion Gozo Association, Ability for Disability Association (AFDA), Inspire and Arka Foundation.

                ",Giulia Magri,"National,Gozo,Disability"
Arm Wrestling Malta celebrates 10 year anniversary with Gozo competition,timesofmalta,https://timesofmalta.com/article/arm-wrestling-malta-celebrates-10-year-anniversary-gozo-competition.1096587,08-10-2024,"006996.png,006997.png","Arm Wrestling Malta is marking its tenth anniversary with a multi-category competition in Gozo, with participants in for the chance to win prize cash of up to €400.
 The open-air event will take place on 25 August at 4.00pm in Marsalforn, Gozo.
 Arm wrestling is a sport where two opponents place their elbows on a raised surface, their arms bent, and their hands tightly gripped. The winner is the person who forces their opponent's hand down to the tabletop.
 The competition is divided into several categories based on weight: under 75 kg, under 90 kg, and over 90 kg.
  There will be specific categories for women and left-handed participants. A separate open category will be available, not based on gender or weight class, but rather on the participants' dominant hand. 
 The founder of Arm Wrestling Malta, David Apap, reminisced on his early interest in the sport and recalled ""fond memories"" of arm wrestling at school among his friends.
 After witnessing a tug-of-war event in Għarb, he realised arm-wresting could have a good following in Malta. I
 Inspired by this thought, Apap founded the club 12 years ago after the National Arm Wrestling Association ceased organising arm wrestling competitions.
 ""I've always been passionate about sports and wanted to introduce something new to Malta,"" Apap continued.
 ""Our first competition was a hit, and people have been asking for more ever since.""
 While some competitors train year-round, the competition is open to everyone, with no age restrictions. Apap proudly mentioned that past participants ranged in age from people in their twenties to those as old as 69.
 Winners in each category will receive both a cash prize and a trophy, making the competition not only a test of strength but also an opportunity for recognition within the arm wrestling community.
 JMC Real Estate sponsors the competition and includes an entry fee of €15 for participants. Spectators can attend the event free of charge. 
",Emma Borg,"Entertainment,Community,National,Sport,Gozo,Events"
In pictures: Early animal traction in Malta,timesofmalta,https://timesofmalta.com/article/in-pictures-early-animal-traction-malta.1097682,14-09-2024,"007289.png,007290.png,007291.png,007292.png,007293.png,007294.png,007295.png,007296.png,007297.png,007298.png,007299.png,007300.png,007301.png,007302.png,007303.png,007304.png,007305.png,007306.png","For thousands of years, man could only rely on sturdy quadrupeds to lighten the fatigue of covering long distances on land, of assisting in the carriage of heavy objects and of performing tasks that required more than the bare brawn of human muscle.
  Over the centuries, in Malta, the choice fell on a limited number of four-legged creatures – horses, mares, donkeys, mules, oxen and, but only exceptionally, dogs. Other beasts of burden, like camels, elephants and reindeer, do not feature in the Maltese landscape.
 Horses dominated. At first for trekking distances, carrying loads, policing, in battle and for sports.
 Cavalry warriors already featured in the 1565 Great Siege, and jousting on horseback also seemed familiar. In Hospitaller times, the number of equines to a carriage denoted the status of the passenger – only the grand master could have six. Lesser dignitaries had to make do with four, two or even one. Horse and donkey racing (Strada dei giannetti) featured prominently in old, popular festivities.
  Up to relatively recently, karrettuni drawn by horses, mares, donkeys or mules served most street hawkers, ice cream or kerosene vendors, blade-sharpeners, bread carts, water carriers or road sprinklers, used daily in hot summers to settle the dust on non-asphalted roads. I am only listing a few. 
  Today, horses mostly appear harnessed to sulkies in trotting races and as tired folklore in the tourist-nostalgia karozzin, which boasted many Victorian ancestors, two or four-wheeled, like the  kaless, the Landau and the dozen variants of the gentleman’s traps or carts.
  On the other hand, oxen and mules dominated heavier agricultural functions, like ploughing the fields, going round in windmills threshing wheat or working the waterwheel (is-sienja).  Photographers and postcard publishers relished the pairing of man with beast, and many pre-war records thankfully survive.
   All images from the author’s collection
 ",Giovanni Bonello,"Community,Old Malta,History,Photography,Animal welfare,Transport,National"
"Monica Attard, icon of the Maltese stage, dies aged 74",timesofmalta,https://timesofmalta.com/article/actor-presenter-monica-attard-dies-aged-74.1091970,21-06-2024,"007350.png,007351.png,007352.png","Monica Attard, a TV and radio presenter and actor who thrilled theatre crowds for decades, has died aged 74.
 Attard was born in Sliema in 1949 and spent practically all her life in the town.
 Her stage career began at Sliema’s De Porres Theatre, where she and a small group of friends started putting on plays.
 She nurtured that hobby by attending the Manoel Theatre Academy of Dramatic Art, studying under the tutorship of Adrian Rendle.
  As her talent developed, so did her passion for the stage, and Attard would go on to work on dozens of theatre productions, ranging from Shakespeare’s Anthony & Cleopatra to  Oliver Friggieri’s Rewwixta and Arthur Miller’s Broken Glass.
 Attard’s talents also translated to radio and television.
  She worked on several audio dramas that were transmitted via Reddifusion and also worked as a radio announcer for several years with Radju Malta before moving on to Radio 101 and TV station Net.
 Attard gradually slowed down her rate of work as she entered retirement, but continued to perform in the occasional play.
 Actor and director Charlotte Grech was one of the last ones to work with Attard, having directed her in the play 'Her Say' at Spazju Kreattiv in 2022.
  ""She was a consummate perfectionist. Working quietly. And showing us how to hold an audience glued to their seats, watching out for every inflection. It was a joy to direct her in this piece and a huge learning curve for me,"" Grech told Times of Malta following news of Attard’s death.
 Actress Sarah Camilleri said: ""You may have taken your final bow, but your spirit lives on in the laughter, the tears, and the profound impact you've had on all who were lucky enough to know you. Rest in peace, dear friend. You'll always hold a special place in my heart.""
  Attard's daughter Nicky Hesla wrote on Sunday: ""After bravely battling cancer for so long, my beautiful mother Monica Attard has found peace. Your incredible strength throughout these challenging months has revealed the depth of your character and the inner beauty that defined you.""
 Nationalist MP and former presenter Claudette Buttigieg was among the first to pay tribute. 
 ""Rest in peace, dear Monica,"" Buttigieg wrote. ""A woman of great dignity and respect and an excellent actor and presenter.""
 Culture Minister Owen Bonnici said Maltese theatre had ""lost one of its giants"".
 Writing on X, formerly Twitter, Bonnici said the actor had ""represented so much for the arts scene to so many. She will forever be an inspiration.""
 Attard is survived by two children and grandchildren.
",Times of Malta,"National,Entertainment,Social and personal,Community,Theatre"
In pictures: Postcards promoting non-hospitality activities,timesofmalta,https://timesofmalta.com/article/in-pictures-postcards-promoting-nonhospitality-activities.1091676,21-06-2024,"007369.png,007370.png,007371.png,007372.png,007373.png,007374.png,007375.png,007376.png,007377.png,007378.png,007379.png,007380.png","A recent feature in this pictorial series showcased how those earlier businesses that did not target the hospitality markets weaponised postcards to promote their trade.
  Hotels, restaurants, tour operators and other tourist-oriented activities by far account for the bulk of postcard publicity. But even other commercial and non-commercial genres sometimes resorted to promotion by postcard. This spread will take a cursory look at later advertising for non-hospitality activities.
  By the time Independence had energised a major tourist boom, postcards intended for promotion had assumed a relatively standard format – in full colour, generally with ‘composite’ multiple photographic images rather than creative artwork, the name quite prominently displayed on the front and, occasionally, some info, mostly contact details, on the back.
  Non-commercial advertising ranged quite widely – witness some postcards publicising Mount St Joseph Retreat House in Tarġa Gap, Mosta, anti-drug abuse propaganda issued by Aġenzija Sedqa, founded 30 years ago in 1994, and that wonderous and unrepeatable vanity project, the Mystique complex, in Madliena, the dreams in bricks and mortar of the late visionary Marquis Joe Scicluna, now so sadly abandoned and vandalised.
  The main Maltese postcard publishers saw to the major part of the production of these niche promotional tools instruments. These include established staples like the doyen of Maltese postcard publicity, David Moore, Perfecta Advertising, Anatlus (Wilfred Sultana & Associates Co. Ltd), and Vulcan Advertising. Many appear to be self-published or are identified only by the printers, like Interprint, Union Press, Penprint.
 Compared to other mainstream ‘Having a wonderful holiday in Malta, weather really lovely, wish you were here’ postcards, rather few of these promotion cards can be found postally used. Those that survive were mostly kept as souvenirs or curios rather than used to send messages.
",Giovanni Bonello,"Community,National,Old Malta,History,Trade"
Iklin to host another edition of 'Festa Fjuri',timesofmalta,https://timesofmalta.com/article/iklin-host-another-edition-festa-fjuri.1092880,24-05-2024,007471.png,"Iklin local council is to hold the 11th edition of Festa Fjuri on Saturday.  It is an annual festival that celebrates nature while promoting a healthy lifestyle. The event also aims to bolster a sense of identity among the small community.
 The central attraction of the event will once again be the infiorata, which this year will be composed of no less than 7,000 pots of petunia, a seasonal spring flower. 
 Among other activities, Ninu Cremona Street will be transformed into a centre for well-being. 
 Inspired by the name of the locality, the council will offer ‘Xarba Klin’, a rosemary-flavoured drink, together with seasonal fruit and fruit cake, among others.
 In the discussion corner, named Eco Café, visitors will learn about various interesting topics related to nature, including wildflowers with Alfred Baldacchino, the wonderful world of flowers with Antoine Vella, the use of herbs in recipes with Carmen Tedesco, and aromatherapy with Joyce Muscat.
 The public will also be encouraged to actively participate and learn about gardening. At the end of the event, all the pots making up the infiorata will be given away for free, to encourage residents and visitors to decorate their balconies, gardens and homes with them.
 Entertainment will be provided by St Pius X Musical Society of Lija and the Spiteri Lucas Band. Established and emerging visual artists, whose art is often inspired by nature and the Maltese landscape, will have a dedicated space.
 Festa Fjuri is being organised in collaboration with a number of NGOs and agencies involved in the environmental field, including Ambjent Malta, Project Green, ERA, Friends of the Earth, and Move for Trees, all of whom will be present at the event to engage with the public. The Lija/Iklin Football Youth Academy and the Iklin Scout Group will also be present during the festival.
 The event is taking place between 9am and 2pm.
 For more information, visit the Iklin local council Facebook page.
",Times of Malta,"Community,Iklin,Events,National"
New wellbeing services for LGBTIQ+ individuals and their families,timesofmalta,https://timesofmalta.com/article/new-wellbeing-services-lgbtiq-individuals-families.1094729,07-01-2024,007498.png,"The government on Monday launched psycho-social services for LGBTIQ+ individuals and their families, including personalised and group support sessions.
 The services also include community outreach, professional training sessions for people who want to support LGBTIQ+ employees, counselling and therapeutic services to LGBTIQ+ individuals and their families.
 They are being offered through a collaboration between the Human Rights Directorate within the Parliamentary Secretariat for Reforms and Equality and the Foundation for Social Welfare Services (FSWS), which have just signed a five-year agreement for the services. 
 For the time being, the services will be provided at the Wellbeing Hub in the A3 Towers in Paola. Once work on a Valletta building are completed services will be moved there.
 During the launch, Parliamentary Secretary Rebecca Buttigieg said the services will ensure the well-being of those individuals and their families who want to overcome the trauma and stress they face because of prejudice and stigma. 
 She said the Wellbeing Hub service is evidence of the government’s commitment to inclusivity and equality, which she said could not be solely achieved through legislation, but also through support services. 
 According to the EU LGBTIQ+ 2024 survey, 62% of LGBTIQ+ individuals in Malta are fairly or very open about their identity, while another 14% feel discriminated against at work.
 
 Another 59% experienced harassment in the past year, slightly higher than the EU average of 54%.
 FSWS CEO Alfred Grixti said through the agreement specialised professionals employed by Appoġġ will provide a personalised service to the individuals who seek their help. 
 More information through lgbtiqservice@gov.mt or lgbtiq@gov.mt
",Giulia Magri,"National,LGBTIQ,Gender"
The children born in Malta who have no passport,timesofmalta,https://timesofmalta.com/article/the-children-born-malta-no-passport.1093003,25-05-2024,007597.png,"Stateless children living in Malta should be granted “some form of regular status” to uphold their “fundamental right to a family life”, the children’s commissioner has urged.
 In a reply to Times of Malta questions, a spokesperson for the Office of the Children’s Commissioner said there are migrant children who are stateless or risk becoming stateless and the office continues to advocate for their rights and voice its concern about the issue with the authorities.
 “Children who are born here [in Malta], irrespective of their status, only know Malta as their home and, therefore, we believe that it is in the best interest of these migrant children for the status of the entire family unit to be regularised since this safeguards the children’s fundamental right to a family life,” the spokesperson said.
 “This regularisation should not be limited to those children who are born in Malta but equally to those migrant children who were born in other countries but who have settled and integrated here whether or not they enjoy international protection.”
 The children’s commissioner is appointed to uphold the rights and freedoms of all children living in Malta.
 The current commissioner – former Ta’ Xbiex mayor and former Housing Authority chairperson Antoinette Vassallo – was appointed in 2022 and her pleas for the recognition of stateless children join those of many migrants’ rights activists, who, over the past months, have been pushing on the authorities to give more rights to migrants who were denied asylum.
 Most migrants who are denied asylum are allowed to work in Malta and are obliged to pay tax and social contributions but have no access to free education. While working, they have access to healthcare but no social protection. 
 This means that if they are injured, taken ill or can no longer be gainfully employed, they will not receive any social, medical or unemployment benefits. They are similarly not entitled to a pension once they reach retirement age.
  They are also not allowed to marry, even if they enter loving relationships and form a family of their own.
 Moreover, children born in Malta to parents who have been rejected asylum inherit their parents’ lack of documentation, have no social protection and are technically stateless.
 According to recent data, there are at least 171 stateless people in Malta, almost half of them aged under nine.
 Some of these families have been living and working in Malta for as long as 20 years and they live in Maltese villages, their children go to school there, play an instrument with the local band club and help with the village feast or have joined the local sports nursery – yet, they are still not considered Maltese, they cannot represent Malta in a sports or artistic discipline and are frustrated for being continually referred to as ‘migrants’ or ‘aliens’.
 The Office of the Children’s Commissioner said that, on various occasions, it advocated publicly for the rights of migrant children through statements and its annual reports  and “also brought it concerns to the attention of the relevant entities”.
 “The Office believes that migrants who have settled in Malta and integrated in Maltese society should be given a more definite and permanent status even if they do not qualify for any form of international protection,” the commissioner’s spokesperson said.
 “If irregular migrants are not repatriated within a short period of time from their irregular entry into Malta, migrants and their families should be given some form of regular status that would legitimise their long-term stay in Malta, therefore enabling children to access their rights including their right to education among many others.”
 The issue of undocumented migrants resurfaced last February after Kusi Dismark – a man who had lived, studied and worked in Malta for 13 years – was forced to leave the country or be deported and his was not the only such case.
  
",Mark Laurence Zammit,"National,Children,Migration"
"Age is just a number: At 72, Bryan Corlett is UoM’s oldest graduate",timesofmalta,https://timesofmalta.com/article/watch-age-number-at-72-byran-corlett-uom-oldest-graduate.1101247,19-11-2024,007791.png,"For all those who think they are “too old” to hit the books and return to academic life - meet Bryan Corlett, this year's oldest graduate at the University of Malta. 
 After years of hard work and raising a family, last Thursday, 72-year-old Corlett took to the stage alongside his coursemates and graduated for the first time with a Diploma in Journalism. 
 “I felt there’s a few brain cells had gone to sleep, so I wanted to wake them up somehow,” Corlett jokingly said, explaining why he went back to studying.
  Originally from New Zealand, while Corlett passed his University Entrance exam in New Zealand back in 1971, he took on a job in construction and then later on in mining. He also played professional rugby for a couple of years and then moved to America, where he met his wife, who is Maltese. 
 When he moved to Malta, he wrote for the Malta Rugby Football Union, but that experience wasn’t enough and felt he wanted to “hone the art a little bit more”, so he applied at the University of Malta as a mature student. 
 Despite the age gap between him and the young students, Corlett said he found support and built friendships. 
 “Some told me ‘You’re like my grandfather’, so they got close to me because of that,” Corlett said. 
 What is next for the graduate? 
 “I’m processing the opportunities that may arise after today,” he said.

                ",Giulia Magri,"National,University,Education,Social and personal"
How common is discrimination in the property rental market?,timesofmalta,https://timesofmalta.com/article/how-common-discrimination-property-rental-market.1096702,17-08-2024,007677.png,"Estate agents are divided on how common discrimination is within the rental sector but agree that, in a seller’s market, landlords have the final say. 
 Pointing to “cultural differences” between Maltese and some third-country nationals as one reason for discrimination, most real estate professionals say that, while they might not agree with a landlord’s preferences, they have to adhere to their requests.
 And while one estate agent insists his company “won’t work with racists”, most industry professionals Times of Malta spoke to said they tell clients the property is no longer available if a landlord insists on not renting to a person based on their nationality. 
 Meanwhile, a spokesperson for members of the Indian community said South Asians are “more often than not” turned down when applying to rent a property and told: “We do not want to rent to Indians.”
 Housing discrimination hit the headlines last week when Alliance Real Estate blamed one of its property adverts warning “no Pakis, Indians, Arabs and Philippines” (sic) on an internal memo that had been published by mistake.
 A spokesperson for the company said it was “not uncommon for landlords to impose restrictions on the types of tenants they would accept living in their properties” and that the company was obligated to follow such restrictions. 
 But Neil Falzon, director of human rights NGO Aditus, said the law was “crystal clear” that restricting access to housing based on nationality was illegal.
 One industry source told Times of Malta such discrimination was widespread but “more common among landlords with multiple properties who rely on them for their income”.
 “The first thing they’ll ask is the nationality, then about any kids and pets. They tell us [their requirements] and what can we do? The demand is greater than the supply, so landlords can pick and choose,” the source said. 
 “It’s a bit of a minefield... on one side it’s wrong but that’s the business we’re in – and that business is doing very well at the moment.”
 But Dhalia CEO Alan Grima called the Alliance case an “isolated” incident and said landlords with such restrictions represented a fraction of the total. 
 And QuickLets and Zanzi Homes founder Steve Mercieca said that while he had been “shocked” by the levels of discrimination when he entered the sector, it was “not as widespread as it used to be”.
 However, he said the company “doesn’t have any control over what landlords allow... there’s a sentiment in Malta that certain nationalities have lower incomes and bring more tenants than planned”.
 RE/MAX chairperson Kevin Buttigieg agrees, noting it wasn’t uncommon to rent to a person of a particular third-country nationality, only to end up with three or four additional people sharing the apartment.   
 Pointing to “cultural differences” such as odours from certain cuisines as reasons for landlords refusing tenants of certain nationalities, he said attitudes to such differences were “unfortunate but that’s the way it is”.
 
 While Buttigieg wouldn’t be drawn on how common discrimination was in the sector, saying it was “difficult to tell” and depended on the area, he said real estate agents’ hands were tied. 
 “At the end of the day, the landlord is the landlord, and they can do what they want; it’s a difficult situation.”  
 Pressed on the legality of landlords discriminating when letting out a property, Buttigieg said: “In my opinion, it is against the law but we are not going against the law ourselves [as letting agents]”.
 A spokesperson for the Malta Malayalee Association said landlords “often reject Indians from renting their apartment just because of where we are from”.
 Owners do not hide behind any excuses, he said, adding that seeing adverts explicitly excluding Indians was also common.
 “When we saw that Alliance had an advert prohibiting Indians, Pakistanis and others, we were not surprised,” the spokesperson said.
  Addressing fears that South Asian cooking can leave behind strong odours, he said landlords often charged higher prices to tenants from South Asia as a result. 
 “Indians end up paying a premium for housing… Very often, we spend half our wage or more on housing.”
 When faced with restrictive landlords, Buttigieg said he would tell prospective tenants a “white lie and say the property isn’t available” while offering to show them somewhere else instead. 
 And Grima said that while Dhalia would still contact landlords about such tenants and supply references where possible to help applications, prospective tenants would be told the property was “not available” if the landlord insisted.
 “Landlords are spoilt for choice; within a few hours they’ll have various tenants to choose from.... there’s an under-supply [of properties].”
 He said such incidents were rare, however, adding discrimination was not confined to third-country nationals and that there had been similar requests in relation to European tenants in the past too. Grima noted that such requirements had become less prevalent over time, pointing to changes to rent laws limiting the number of tenants per property as having put the minds of landlords at ease.   
 Meanwhile, Mercieca said that his company would “try to change their mind” if a landlord asked to exclude prospective tenants based on their race or nationality – but refuse their business if they didn’t.
 “We blacklist people who are racist, also because they’re not as easy to deal with. We won’t work with racists,” he said.
 Pointing to the company’s experience in Cyprus, Spain and Portugal, Mercieca said that in other countries rental properties were managed by a third party, meaning landlords rarely met tenants. 
 “When properties are managed it’s always better; they’re more organised and it means tenants don’t have to deal with hot-headed owners... because the tenants never meet the landlords,” he said, calling for such an approach in Malta. 
 Buttigieg thinks rental laws need a “major overhaul,” arguing for increased protections for both tenants and landlords. 
 “I would go a step further and say there should be some kind of court to make quick decisions in cases of disputes between landlord and tenants,” he said.
 “This is really needed as it’s a serious business; a landlord invests his money in the property and needs protection and, at the same time, a tenant pays good rent for the property and needs protection. I believe this will solve a lot of problems.”
 When asked what steps were being taken to address housing discrimination, a housing ministry spokesperson pointed to the publication of “anti-discrimination information sheets” as a measure taken by the ministry to address the issue.
 The National Commission for the Promotion of Equality (NCPE) said it was planning to repeat a study into housing discrimination which, when last carried out in 2012, found “numerous examples of direct and indirect housing discrimination in Malta”.
",James Cummings,"National,Properties,Racism"
