url,body
https://timesofmalta.com/article/insurance-association-calls-mandatory-workplace-pensions-budget.1098480,"The Insurance Association Malta has urged the government to make workplace pensions mandatory in the forthcoming budget while introducing a transitory framework for employers to contribute towards their employees' pensions.
 ""With people living longer and not always managing to set aside sufficient funds for their future, a mandatory workplace pension will help to smooth the transition to retirement while maintaining a good standard of living,"" it said.
 “Malta should adopt the British model and introduce mandatory workplace pensions with a voluntary opt-out. Experience has shown that for this to succeed, employers should also pool in and contribute to entice employees to take part,” the association said.
 The Association said private pensions were still relatively under-developed. Although the foundations had been laid, workplace pensions and private third pillar pensions still had a long way to go.
 “As the government works on finalising its budget for 2025, we urge it to consider our proposals and present a more ambitious and courageous approach by introducing mandatory workplace pensions that will also encourage employers to contribute. In this way employees will think twice before opting out,” it said.
 With contributions made tax deductible for employers, they could also benefit from a tax credit on the amounts made, the association said. 
 It added that at a recent meeting at the finance ministry, it also called for effective enforcement of drink and drug-driving laws and raised issues related to workplace safety, electric vehicles and the challenges the repair industry faced, as well as fire safety in buildings.  
"
https://timesofmalta.com/article/emney-barred-taking-new-clients-financial-regulator.1098503,"Updated 12.30pm with Em@ney statement
 A payments services provider has been ordered to stop taking on new clients as its operations come under scrutiny from the financial regulator.
 Em@ney, a Ta’ Xbiex digital payments provider, hit the headlines this month after  Times of Malta reported how its clients were unable to access their funds for “several days” without explanation.
 In directives published last week, the Malta Financial Services Authority (MFSA) ordered Em@ney to stop taking on new clients until it ensures that the “proper governance and internal controls” are in place to operate its payments services licence in accordance with the law. Em@ney has also been ordered to process client transactions in a “timely and efficient manner” after carrying out the necessary anti-money laundering checks.
 The company is to report weekly to the MFSA on the status of client transactions being processed. The regulator said Em@ney must ensure that any decisions taken are done by individuals authorised by the MFSA to act on its behalf.
 A company spokesperson has blamed the delays in processing client transactions on “technical difficulties” with its IT systems caused by a change in management.
 The former chief executive officer and board of directors have, however, pushed back at the claims.
 In a joint statement last week, the company’s former CEO, Germano Arnò, and former board directors said they “bear no responsibility for the recent decisions made by the new management of Em@ney”.
 Since the handover occurred, “the former board no longer has any influence over the company’s operations”, they continued, before “entirely” attributing the suspension of banking services to the new management.
 “Despite his [Arnò’s] attempts to offer support, the new leadership chose to make sudden changes to the platform and discontinue services built over years of hard work and perseverance,” the statement read.
 Three years ago, the company was fined €360,000 by the Financial Intelligence Analysis Unit (FIAU) for a series of anti-money laundering breaches concerning clients involved in passport sales, cryptocurrency and with potential links to organised crime.
 The fine has been appealed by Em@ney.
 Cannabis associations have been hard hit by Em@ney’s problems, with many of them using the payment provider’s services.
 Association owners also report being given different explanations for the outages; one said they had been attributed to a change in company director, while another said the company had told him they were undergoing a “periodic review” by the FIAU, during which time account services would be unavailable.
 In a statement, Em@ney said it was complying fully with the regulator's order not to take on new clients. 
 The company said it was currently in the process of re-onboarding all its existing clients, in like with Know Your Client and due diligence requirements. 
 The re-onboarding is necessary because the company ""lost access to critical banking IT systems and data"" as a result of an ""uncooperative"" provider, it said. 
 All clients who have been re-onboarded can use its SEPA transfer system, it said. 
  Em@ney insisted it had followed all necessary procedures in terminating its previous CEO, including informing the MFSA and Malta Business Registry. 
 It denied claims that 3,000 Italian clients lost access to their funds, saying the company has around 1,000 clients in total, with 40 per cent of those being Italian. 
 No clients are being left without assistance, it said, with a dedicated team focused on client cases. 
"
https://timesofmalta.com/article/emney-barred-taking-new-clients-financial-regulator.1098503,"Updated 12.30pm with Em@ney statement
 A payments services provider has been ordered to stop taking on new clients as its operations come under scrutiny from the financial regulator.
 Em@ney, a Ta’ Xbiex digital payments provider, hit the headlines this month after  Times of Malta reported how its clients were unable to access their funds for “several days” without explanation.
 In directives published last week, the Malta Financial Services Authority (MFSA) ordered Em@ney to stop taking on new clients until it ensures that the “proper governance and internal controls” are in place to operate its payments services licence in accordance with the law. Em@ney has also been ordered to process client transactions in a “timely and efficient manner” after carrying out the necessary anti-money laundering checks.
 The company is to report weekly to the MFSA on the status of client transactions being processed. The regulator said Em@ney must ensure that any decisions taken are done by individuals authorised by the MFSA to act on its behalf.
 A company spokesperson has blamed the delays in processing client transactions on “technical difficulties” with its IT systems caused by a change in management.
 The former chief executive officer and board of directors have, however, pushed back at the claims.
 In a joint statement last week, the company’s former CEO, Germano Arnò, and former board directors said they “bear no responsibility for the recent decisions made by the new management of Em@ney”.
 Since the handover occurred, “the former board no longer has any influence over the company’s operations”, they continued, before “entirely” attributing the suspension of banking services to the new management.
 “Despite his [Arnò’s] attempts to offer support, the new leadership chose to make sudden changes to the platform and discontinue services built over years of hard work and perseverance,” the statement read.
 Three years ago, the company was fined €360,000 by the Financial Intelligence Analysis Unit (FIAU) for a series of anti-money laundering breaches concerning clients involved in passport sales, cryptocurrency and with potential links to organised crime.
 The fine has been appealed by Em@ney.
 Cannabis associations have been hard hit by Em@ney’s problems, with many of them using the payment provider’s services.
 Association owners also report being given different explanations for the outages; one said they had been attributed to a change in company director, while another said the company had told him they were undergoing a “periodic review” by the FIAU, during which time account services would be unavailable.
 In a statement, Em@ney said it was complying fully with the regulator's order not to take on new clients. 
 The company said it was currently in the process of re-onboarding all its existing clients, in like with Know Your Client and due diligence requirements. 
 The re-onboarding is necessary because the company ""lost access to critical banking IT systems and data"" as a result of an ""uncooperative"" provider, it said. 
 All clients who have been re-onboarded can use its SEPA transfer system, it said. 
  Em@ney insisted it had followed all necessary procedures in terminating its previous CEO, including informing the MFSA and Malta Business Registry. 
 It denied claims that 3,000 Italian clients lost access to their funds, saying the company has around 1,000 clients in total, with 40 per cent of those being Italian. 
 No clients are being left without assistance, it said, with a dedicated team focused on client cases. 
"
https://timesofmalta.com/article/former-emoney-ceo-directors-bear-no-responsibility-company-woes.1098254,"The former chief executive officer (CEO) and board of directors of electronic money institution Emoney PLC (‘Em@ney PLC’) have rejected claims they were partly responsible for customers being left without access to their funds.
 Last week, Emoney customers said they were unable to access their money after weeks of being unable to make cash deposits, shortly after the company told them it was suspending money transfers and discontinuing its debit cards.
 Responding to the complaints, the Pietà-based company said it had encountered “technical difficulties” while changing IT provider from one owned by the previous management, who it said had also refused to hand over customer data.
 Emoney said the former management being “uncooperative” had contributed to “further delays in releasing funds for some customers”.
 But in a joint statement this week, the company’s former CEO, Germano Arnò and former board directors said they “bear no responsibility for the recent decisions made by the new management of Em@ney”.
 Since the handover occurred, “the former board no longer has any influence over the company’s operations”, they continued, before “entirely” attributing the suspension of banking services on the new management.
 “Despite his [Arnò’s] attempts to offer support, the new leadership chose to make sudden changes to the platform and discontinue services built over years of hard work and perseverance”, the statement read.
 “Arnò urges the new management to communicate openly with clients, many of whom are left without adequate information or solutions, further fuelling frustration.”
 Stressing that the former CEO “no longer has any control over... access to information”, the statement – issued to “protect the professional reputation” of the former management – called on the new management to “prioritise the needs of customers”.
 Arnò founded Emoney in 2011, becoming CEO the following year and serving until last month, according to his LinkedIn profile.
 His time steering the company was not without controversy; in 2021, Emoney was fined €359,339 by the FIAU. The company is appealing the fine.
"
https://timesofmalta.com/article/industrial-turnover-increased-34-second-quarter-2024.1097069,"The seasonally adjusted industrial turnover recorded during the second quarter of 2024 increased by 3.4 per cent over the previous quarter according to national data.
 When compared to the corresponding period of 2023, working-day adjusted industrial turnover increased by 11.5 per cent.
 Quarterly comparison
 The National Statistics Office said in a statement that increases were registered across all main industrial groupings.
 The highest increase was recorded in consumer goods (6.2 per cent), followed by increases in capital goods (6.1 per cent), energy (3.2 per cent) and intermediate goods (0.2 per cent).
 Seasonally adjusted industrial employment increased by 0.8 per cent. During this period, industrial hours worked increased by 1.4 per cent while industrial gross wages and salaries decreased by 0.9 per cent
 Annual comparison
 When compared to the corresponding quarter of 2023, working-day adjusted industrial turnover increased by 11.5 per cent.
 Increases were registered in consumer goods (22.6 per cent), capital goods (19.5 per cent) and energy (6.9 per cent). On the other hand, intermediate goods dropped by 0.9 per cent.
 An increase of 1.5 per cent was recorded in the year-on-year unadjusted industrial employment.
 Working-day-adjusted industrial hours decreased by 0.9 per cent while working-day-adjusted industrial gross wages and salaries rose by 4.2 per cent
  
"
https://timesofmalta.com/article/maltese-man-honoured-princess-anne-contributions-uk-tech-industry.1091923,"A Maltese man has been honoured in the UK for his services to the country's technology sector. 
 In a ceremony led by Princess Anne, Gerard Grech was appointed a Commander of the British Empire (CBE) at Windsor Castle on April 23. 
 ""I am hugely honoured to receive this appointment. I was pleasantly surprised by how well Princess Anne was briefed on my work,"" Grech said in comments to Times of Malta. 
 ”I was incredibly pleased with the intimate presentation of the award, especially considering that my family were able to be present. I am very grateful to have shared that experience with them.”
 Grech was raised in Kerċem and had ‘an idyllic childhood’ in Gozo until he left for the UK when he was 13.
 His father is the late Dr Joseph Grech, who was the former chief medical officer for Gozo and Comino.
 From a young age, Grech said he had a keen interest in the arts and technology. After working in the music business for a number of years, Grech decided to get an MBA, where he began to discover the new and powerful relationship developing between mobile phones and media.
  “This happened around the year 2000. There was a wave of innovation ushering through at that time and I wanted to grab hold of it,” said Grech.
 Since then, Grech has worked with companies like Nokia Growth Partners,  Skyscanner and  Orange. He also sits on the UK's Digital Economy Council and the World Economic Forum's Digital Board.
 Grech was a founder and former chief executive of Tech Nation, a UK Government-backed initiative that helped develop Europe’s digital ecosystem.  Tech Nation facilitates the growth of founder-led tech companies through coaching and accelerator programs and creates a platform for entrepreneurs to connect and share knowledge.
 Grech left the CEO position in 2023 after five years in the role. He remains an advisor at Tech Nation but has also taken on the role of the Managing Director of  Founders at the University of Cambridge.
 Founders is a new strategic initiative focused on accelerating the formation and scaling of new technology companies.
 This is not the first award Grech has received. In addition to his CBE, he was also recognised for his contribution to the FinTech Industry at the FinTech Awards London 2023.
"
https://timesofmalta.com/article/audit-slams-europride-budget-blowout-procurement-flaws.1102483,"Spending on last year’s EuroPride event exceeded the original €2.5 million budget by 86 per cent, an audit has revealed.
 A report by the auditor general detailed how spending on the 10-day event dedicated to the LGBTIQ+ community “significantly” exceeded its original budget, with a total spend of €4.6 million.
 When questioned about the discrepancy, the Office of the Prime Minister blamed it on “unexpected adverse weather conditions”, as well as the omission and undervaluation of certain expenses like security.
 This explanation, however, did not appear to hold water with the auditor general, who noted that bad weather only impacted the event’s opening ceremony, which had to be shifted to Ta’ Qali’s MFCC, and security accounted for just nine per cent of the total spend.
 “…these reasons cited by management could not have been the sole cause of this variance,” the report notes.
 “Major” shortcomings in procurement procedures were found during the audit.
 “Given that the bid to host the event in Malta was won in 2020, and the EuroPride Parade 2023 agreement was finalised in October 2022, it was presumed that management had sufficient time to plan the event and procure the required goods and services in compliance with standing regulations,” the auditor general said.
 The report says that despite these time frames, none of the goods and services purchased for the event were acquired via a tender.
 Furthermore, no quotes were obtained for a considerable number of other purchases, which were procured directly from the open market, and for which no direct order approvals from the respective permanent secretary or finance ministry were found.
  The report says the piecemeal approach used for the procurement of certain services was likely split to circumvent the need for a tender.
 “Under no circumstances would it have made sense from a logistical perspective to have different service providers setting up a stage and roof structure during the two consecutive weeks of the event,” the auditor general said.
 
 The auditor general noted at least eight instances whereby quotations for lighting, video and stage set-up, were provided not more than two days before the required service was to be delivered.
 From an operational standpoint, as well as considering the nature of these expenses, the auditor general said it is difficult to envisage how service providers were willing to provide these services at such short notice.
 Additionally, no reference was made to the required layout, design, desired appearance and availability of equipment, which would have been discussed at some stage.
 “This suggests that the service provider had been selected directly beforehand (without obtaining direct order approval), also implying that the quotations were very likely obtained merely to conceal the bypassing of procurement regulations,” the report says.
 In response to the findings, the Office of the Prime Minister said certain goods and services procured for the event were acquired under “time-sensitive circumstances”.
 In cases where direct orders were used, the Office of the Prime Minister said it was due to the immediate nature, which precluded the standard timeline for obtaining departmental tenders or multiple quotations.
 Who was responsible?
 Auditors found significant difficulty in identifying the key government personnel responsible for the event’s organisation and management, with the situation complicated by a shift in ministerial portfolios and the event being organised in tandem with an NGO.
 The auditor general said clear ownership and accountability should be established when projects transition from one ministerial portfolio to another.
 All financial transactions, decisions and key project milestones must be consistently recorded to maintain a complete audit trail.
 The report struck a frustrated tone in this regard.
 “Unless roles and responsibilities are clearly recognised and defined, ownership cannot be established,"" the auditor general said.
 ""Consequently, identifying who should be held accountable for any shortcomings in the organisation of the event, particularly those relating to the procurement of goods and services, and the fact that the budget allocation was substantially exceeded, can become an arduous task.""
 When organising similar events, the roles and responsibilities are to be clearly defined, the auditor general insisted.
 The audit was able to identify one key officer in the event’s organisation, namely the head of secretariat of Parliamentary Secretary for Equality Rebecca Buttigieg. This, however, appears to have gone against established procedures, as the head of the secretariat is a position of trust appointment and, therefore, the person should not exercise executive powers.
 Despite this, the auditor general found that the head of secretariat monitored calls for quotations, certified invoices, forwarded purchase orders, corresponded directly with artists who participated in the event and took receipts of EuroPride merchandise.
 All this goes against the guiding principle outlined in a manual on resourcing policies and procedures, which states that people engaged on a position of trust basis should not enjoy executive powers on government matters, the auditor general said.
 The auditor general urged those responsible to delve into the matter to establish how the head of secretariat took on responsibilities beyond those expected of the position held. 

                "
https://timesofmalta.com/article/budget-failed-address-low-fertility-workfamily-conflicts-women-lobby.1100271,"The Malta Women's Lobby on Wednesday slammed the absence of ""evidence-based, gender-sensitive policies"" in the drafting of budgetary measures.
 While acknowledging the inclusion of a few positive measures in the budget plans for 2025, the Malta Women's Lobby said ""gender budgeting"" was still not an essential component of future fiscal planning,
 MWL said women were directly impacted by four measures:
 The 2025 budget also promised the distribution of panic buttons to victims of violence.
 ""Yet, the government’s insistence on a gender-neutral approach obscures the reality of the disproportionate impact of violence against women, rendering the measure less effective in addressing gender-specific safety concerns.
 ""Moreover, we earnestly hope this initiative will not encounter the setbacks and delays faced by the previously promised electronic tagging programme,"" the MWL said in a statement. 
 The MWL said Budget 2025 fell short of addressing the country’s low fertility rate and related family-work conflicts.
 It said that in a recent National Commission for the Promotion of Equality (NCPE) study parents voiced a clear demand for adequate and generous work-family policies such as the introduction of special leave for the parents specifically for when their children fall ill, and longer, better-paid family leave that would allow both parents to spend more time with their infants before returning to work.
 ""The budget sidesteps these pressing concerns and only offers an ineffective one-time €1,500 bonus for parents of three (or more) children, missing a critical opportunity to address Malta's declining fertility rate with sustainable, family-focused policies.""
 This budget clearly shows that Malta continues to lack a holistic, gender-sensitive approach to budgeting, despite ongoing discussions about gender mainstreaming since 2000.
 A gender mainstreaming approach would ensure that decisions relating to financial planning align with the needs and realities of each and every member of society.

                "
https://timesofmalta.com/article/im-21-years-old-want-plan-financial-future-where-i-start.1091373,"Welcome to The Money Coach, a Times of Malta column where readers can ask questions about life's money issues. Send your questions about personal finances, inheritance, gifting or other personal finance topics to moneycoach@timesofmalta.com. 
 I am a 21-year-old undergraduate student who also works a part-time job for around 15 hours a week, making €10 an hour. I have established an emergency fund of about €2,000. 
 I am mainly interested in ways in which I can optimise my money, and I am sending this message to ask about some of the best strategies to do this.
 I had already purchased a couple of ETFs about three years ago, namely €1,500 in each of QQQ and VOO.
 I am currently turning a bit of a profit, but I can understand that my current strategy isn't sustainable.
 What is the best way to invest my current savings, and income, such that I can grow my money rather than just saving it?
 I had read that it would be a good idea to invest portions of my monthly income, even small amounts like €100 or €200 EUR. Could you guide me on this?
 Sincerely,
 A young guy
 First of all, allow me to congratulate you on your achievements so far – not every 21-year-old can boast an emergency fund of €2,000 and €3,000 in investments, while also studying.
 Before continuing my response, allow me to make it clear that I am not licenced to offer investment advice – for that it is best to seek the services of a professional investment advisor.
 That being said, I can provide guidance on optimising your savings to not only ensure growth in the future but also maintain long-term sustainability. This is in fact a concern shared by many of my clients, and it normally becomes an urge when people are in their late 30s or early 40s and realise that they barely have any savings, let alone investments.
 In your case, you are in the best possible position if you can make that small monetary contribution consistently per month and allow it to grow exponentially through the power of compound interest.
 You might think that your current strategy is not sustainable... and I am curious to understand the reasons for this.
 From the choices you have made it tells me that you are well-versed in the world of investing. If one considers the S&P 500 for example, over the past 90 years it gave a return of 8-10% on average per year. Does this mean that it should be a no brainer choice? Not at all. After all it depends on a person’s risk appetite, financial goals and other aspects which an investment advisor can lead you better in. Always consider all angles when making any investment choice.
 I find that the best way to keep disciplined in your savings and investing is by being consistent, which means doing it monthly. This not only leads you to the benefits of dollar-cost-averaging, where you buy into the market at different price levels, ensuring a smoother ride long-term; but it also ingrains a discipline in you that can be quite beneficial long-term. Remember, it is not about the amount you save and invest per month, but about consistency. Start small, even €50 on a consistent basis can do the trick, and then gradually increase the amount as you see fit.
 Don’t pressure yourself: it is better to start small and keep to it, rather than start big, and then start stressing if you don’t save that amount. Remember things happen in life, and at times it is normal to take a pause. I passed through such a period myself when my daughter had sensory issues, and my wife had to stay with her for a whole year. We had to get used to one income rather than two, and that meant that I had to give my saving and investing a pause, and I don’t mind revealing that... this is all normal. The important thing is to restart once you get back on your feet.
 Make a plan, see how much you can consistently save and invest per month, and keep to that amount for a few months and gradually increase it. Furthermore, ask yourself:
 The above should help you think, initiate a plan, and start executing it at your own pace. At 21 years, the sky is literally the limit.
 Warm regards,
 Luca
 P.S. How would you approach investing as a student with limited funds? Would you focus on building up your savings first, or start investing small amounts despite the financial constraints? 
 Share your strategies or any questions you might have by emailing me at moneycoach@timesofmalta.com. Your insights can help guide fellow young investors
 Luca is the founder of the  Money Coaching Hub . Email him your financial questions or your response to today's question for a chance to be featured in a future column.
"
https://timesofmalta.com/article/new-supermarket-ard-discount-open-round-corner-wellbee.1098079,"ARD Discount, a popular Italian discount supermarket chain, will be opening its first store next week, just up the road from giant chain Wellbee's in Mellieħa, introducing another budget supermarket to the island.
 The discount supermarket will be located less than 100 metres from its Maltese rival on Triq il-Kbira and according to a Google Listing, the store will open on September 19. 
 ARD Discount is a joint venture between Italian retailers Ergon and Maiora with over 240 stores across southern Italy and Sicily and has a 40,000 square metre distribution centre. 
 Last year it opened its first store in Sardinia, with plans to open a further nine stores on the Italian island.
 According to its website, it offers over 900 items from 40 different brands, such as Buono & Gusto, Fatti a Fette and Frutti di Frutta. It also offers its own range of low-cost products.
  On Wednesday, ARD Discount announced the opening of the Maltese store on social media platforms.
 “Big things are coming to Malta, stay tuned for something awesome,” the post read, providing no further details on where the store will be located. 
  The opening of the new store adds to the ever-growing number of discount supermarkets popping up across the Maltese islands. 
 The announcement of the new supermarket comes after the Planning Authority approved the construction of a new LIDL supermarket on the site of the former General Softs Drinks factory in Qormi.
 The development is a joint venture between the German supermarket chain and the Mizzi Organisation following initial plans by subsidiary company Mizzi Estates to transform the site into an apartment complex. 
 Lidl, which opened its first Malta store in Santa Venera in 2008, now has 10 outlets across Malta and Gozo.
 Earlier this year, Italian supermarket giant Eurospin opened its first store in Mosta, right next door to competitor Lidl. Risparmio Casa, another Italian discount store, also opened a store in the same locality.
 Earlier this year, plans for a massive supermarket project outside the development zone in San Ġwann were withdrawn following two days of public outcry.
 The proposal was to build a two-storey 7,000 square metre supermarket adjacent to a private secondary school.
 Prime Minister Robert Abela was among those who opposed the project, saying he felt it was a “non-starter” and that the town's Labour-led council would object.
"
https://timesofmalta.com/article/central-bank-standin-governor-salary-topped.1096290,"As Edward Scicluna steps aside to defend his innocence in a high-profile fraud case, Central Bank deputy governor Alexander Demarco has taken the helm without a pay increase, the bank has confirmed.
 Demarco remains on the same salary as he did throughout his tenure as a deputy governor with no additional benefits or perks.
 “No alternative arrangements have been made to date,” a spokesperson said.
 He told Times of Malta Demarco’s remuneration remains unchanged since his reappointment as deputy governor on January 1, 2024. 
 Demarco will stand in for Scicluna who, last Tuesday agreed to step aside in face of fraud and misappropriation charges in relation to the Vitals hospitals case.
 Scicluna is among dozens of former politicians, civil servants and others charged in connection with their alleged involvement in the fraudulent deal to privatise three hospitals.
 He stepped aside from carrying out the functions of governor after facing pressure from Prime Minister Robert Abela. However, Scicluna,  whose term as governor expires in December 2025, will retain half his pay throughout his hiatus.
 Asked to lay out the salary of deputy governors at the bank, the spokesperson declined, saying that “it is not the policy of the Central Bank of Malta to publish the salaries of the governors”. 
 Demarco is a veteran of the bank, now entering his fourth decade with the central bank.
 He was first made deputy governor in January 2014, initially put in charge of running the bank’s financial stability unit.
 Three years later, he was named the bank’s deputy governor for monetary policy, leading its banking and financial markets divisions, among others.
 Before being made deputy governor, Demarco found himself at the centre of a controversy, when then-communications minister Austin Gatt accused him of leaking confidential information to then-opposition leader Joseph Muscat.
 Demarco, Gatt alleged, was acting as a consultant to the opposition, having reviewed a report for the Labour Party.
 A series of internal probes cleared Demarco of any wrongdoing, finding Gatt’s accusations to be unfounded.
 However, he was told off by a disciplinary committee which, in exonerating Demarco of the accusations, noted that he should have exercised more caution in the matter.
 The affair led to a protracted row with then-Central Bank governor Michael Bonello. Demarco filed a judicial protest accusing Bonello of keeping the outcomes of the investigations exonerating him secret.
 Bonello responded in kind, filing a counter-protest to rebut the accusations.
"
https://timesofmalta.com/article/tourism-revenue-expected-exceed-3-billion-end-year.1100353,"Revenue from tourism is expected to exceed an unprecedented €3 billion by the end of the year, the Tourism Ministry said on Thursday. 
 In a press conference, Malta Tourism Authority CEO Carlo Micallef said tourism revenue has already seen a 23% increase, having already reached €2.2 billion by August. In 2023, the country made a total of €2.7 billion in revenue from tourism. 
 Pivoting to the MTA’s efforts to increase connectivity, Micallef said Malta has direct flights to 110 airports both within and outside of the EU and has undertaken marketing efforts in more than 40 countries. 
 Thanks to Aer Lingus starting to operate in Malta, Micallef said this has allowed Malta to be connected to North America, reaching 15 airports in the US and two in Canada. 
 The MTA, Micallef said, is actively courting another two legacy carriers for travel to Asia and Australia, to expand routes to Malta in the region. 
 The authority has undertaken a competitive marketing strategy to continue to grow tourism during the winter period. The effort, Micallef said, is tailored specifically to different niches and based on data to send targeted advertising to consumers more likely to be higher spenders. 
 According to MTA data, tourists from the United States tended to be the highest spenders while in Malta, followed by those from the UAE, Ireland, Norway, Canada and Australia. 
 Malta is actively competing with destinations such as Budapest, Rome, Paris and Dubai in the winter season while in summer advertising pivots to compete with Mediterranean resort-style locations, including the Spanish and Greek islands as well as Cyprus. 
  Micallef said that tourism in the winter period grew from 993,253 passengers in the 2022-2023 season up to 1,272,059 passengers in the 2023-2024 season. The number has more than doubled since the 2012-2013 period when it stood at 514,273. 
 The tourism industry has been able to grow sustainably because it is cultivating growth in the winter months and staying its hand during the summer season, with hotels being able to keep their room rates up throughout. 
 “You’re not going to see any special offers to Malta, everyone is keeping up their price because we are attracting tourists who are interested in the Maltese product,” he said, adding that the country will no longer see the phenomenon of hotels having to close up for the winter. 
 The average room rate hovered at €202 per night in five-star hotels last year, up from €165 in 2019, while in four-star hotels they stayed at €104 per night, up from €90 in 2019. 
 In line with global trends, Micallef said that the average length of stay has also continued to dip, going from 7.3 nights in 2022 to 6.8 nights in 2023. 
 He said this is viewed positively as it has not impacted spending while hosting travellers for fewer nights lessens their impact on the community. 
  Asked how the government is planning to balance out the so-called quality tourism against the pressures created by instances of mass tourism, including public cleansing and crowding, Tourism Minister Clayton Bartolo said the strategy is no longer courting mass tourism and aims to keep summer traffic steady while continuing to grow in winter. 
 Additionally, he said that the government has plans to announce reform for the tourism accommodation sector, although he declined to elaborate further when asked. 
 “In the coming weeks, we will be going public with a consultation that will help us make that next leap in the sector,” he said. 
 “I believe the same way we introduced the skills pass and left good results for the industry, we will be achieving something similar in this next step.” 
 Bartolo said the government has also stepped up investment in problem areas where the pressures of tourism are felt more keenly, such as increasing waste collection times in the Swieqi, St Julian’s and Sliema areas. 
 Bartolo said the core of the ministry’s strategy is moving away from mass tourism as a whole.
 “We want to give tourists a good experience, focus on spending and have more sustainable bed nights all year round,” he said.  
 “We feel that on these three pillars, we can take tourism to a higher level and so the wider community can benefit from it and not just feel it as a burden.”

                "
https://timesofmalta.com/article/teachers-receive-calls-return-overpaid-salaries-pay-issues-arise.1100407,"Updated 2.55pm with ministry response
 Teachers are facing a raft of payment issues, with many being overpaid and asked to pay the money back, teachers' unions confirmed on Friday. 
 Since Thursday, both the Malta Union of Teachers (MUT) and the Union of Professional Teachers (UPE) have received complaints from their members after receiving incorrect payments.
 The issues seem to stem from changes to teacher pay brought in with the new sectoral agreement signed between the government and the Malta Union of Teachers (MUT) in July.
 The agreement included revised starting salaries, a one-off payment and increased allowances backdated and paid in arrears, among other measures.
 But since Thursday, teachers have reported issues receiving payments agreed upon by the deal, with many saying they received incorrect amounts, while others received calls from government officials asking them to pay back the overpaid sums.
 One teacher told Times of Malta she was alerted to discrepancies in her pay after receiving more than €13,000, which “didn't make any sense at all” as a colleague of hers who had been teaching a year longer received only €9,000. 
 In total, she received over €3,300 in arrears, including almost €1,000 for having taught for more than 16 years - and more than €2,300 for teaching for over 17 years.
  “I have tried calling the department but haven't heard anything. I also emailed them. At this point I'm the one chasing them to return their money; it is an absolute embarrassment from their end,” she said.  
 The teacher added that teachers had been “left in the dark” after receiving no guidance on how their payments would be calculated. 
 “As usual, teachers are not treated with the respect their profession deserves,"" she said.
 MUT president Marco Bonnici said that while “the majority” of state schoolteachers received their adjustments according to the agreement, “there are still some individuals and groups who have not received the adjustments.”
 “We are informed – and have been in communication with the education ministry – that there are still some individuals and groups who have not received the adjustments,"" Bonnici said, pointing to “errors” which he said were “being addressed by the ministry.”
 Calling the situation “complicated”, he said the union was pressuring the ministry to respond to teachers' calls for clarification.
 Bonnici said that while “few” teachers had reported errors so far, many had contacted the ministry “to understand what they received.”
 He added the union was confident the issues would be resolved by the end of the year.
 But Union of Professional Teachers (UPE) executive head Graham Sansone suggested the problem was larger than one confined to a few teachers, saying the union had been “inundated” with complaints from its circa 3,500 members.
 “From what we’re noticing, the majority of arrears payments are incorrect,” he said.
 Sansone said the union was helping its members to work out accurate payments due.
 Stressing the government was “already recalling significant amounts of money,” Sansone said teachers had reported receiving calls from government officials asking them to pay back up to €5,000.
 On Friday afternoon, a spokesperson for the education ministry said while the “majority” of educators had received their pay adjustments “smoothly”, the ministry acknowledged “some discrepancies occurred, resulting in incorrect payment amounts for a limited number of individuals.” 
 The spokesperson said the ministry had “proactively reached out to educators impacted by overpayments to ensure clarity and transparency.” 
 He added that a dedicated email address - info.edu.agreement@gov.mt - had been set up to handle enquiries related to teacher payments.
 Shadow Education Secretary Justin Schembri said he had been contacted by affected teachers, but noted it was difficult to calculate payments en mass as “all were personalised” due to provisions of the sectoral agreement.
 The agreement factors in how many years a teacher has been active, with additional allowances included for those who have been teaching more than 20 years.
 Schembri said that in one case, however, two Learning Support Educators (LSEs) who joined the same year had been paid a difference of €5,000.
 He warned that many teachers might not know if their calculations were correct, however, noting some could be happy to receive an additional payment despite it potentially not being equal to the full amount owed.
 “I advise teachers to send questions to the salary department asking for a breakdown; this is the only way to avoid it,” he said.
 A circular issued to educators earlier on Friday after Times of Malta reported the issue, did not acknowledge if there were errors in the system.
 It instead invited educators with ""questions about your individual outcome"" to contact the education ministry by email if they have any questions.
 Teachers Times of Malta spoke to complained of being paid too much or too little, while others expressed their confusion at payslips seeming to contain contradictory or inaccurate figures. Nearly all were unwilling to speak openly about the issue, however.
 
 As of last month, teachers must now get written permission before speaking to the media and have to tell their bosses what they intend to speak about.
 The move has attracted criticism from educators and politicians, with Sansone calling the rules ""unheard of"" and independent candidate and academic Arnold Cassola branding them ""fascist"".
 Have you been affected by the payment issues discussed in this article? If so, contact newsroom@timesofmalta.com.

                "
